Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	3
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	4
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	6
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	10
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	3
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	4
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	2
Acropora digitifera	5
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	9
Acropora digitifera	3
Acropora digitifera	6
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	3
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	6
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	8
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	4
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	4
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	4
Acropora digitifera	5
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	2
Acropora digitifera	6
Acropora digitifera	3
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	4
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	4
Acropora digitifera	3
Acropora digitifera	2
Acropora digitifera	4
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	3
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	4
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	3
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	3
Acropora digitifera	4
Acropora digitifera	3
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	4
Acropora digitifera	4
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	4
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	4
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	4
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	2
Acropora digitifera	5
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	5
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	3
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	5
Acropora digitifera	3
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	6
Acropora digitifera	3
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	3
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	3
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	3
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	4
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	3
Acropora digitifera	2
Acropora digitifera	5
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	6
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	5
Acropora digitifera	6
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	3
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	4
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	3
Acropora digitifera	4
Acropora digitifera	4
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	5
Acropora digitifera	4
Acropora digitifera	2
Acropora digitifera	5
Acropora digitifera	4
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	3
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	3
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	4
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	3
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	3
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	3
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	3
Acropora digitifera	3
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	4
Acropora digitifera	2
Acropora digitifera	5
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	6
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	4
Acropora digitifera	4
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	4
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	2
Acropora digitifera	4
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	5
Acropora digitifera	4
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	3
Acropora digitifera	3
Acropora digitifera	3
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	10
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	5
Acropora digitifera	2
Acropora digitifera	4
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	6
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	3
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	3
Acropora digitifera	2
Acropora digitifera	4
Acropora digitifera	4
Acropora digitifera	4
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	2
Acropora digitifera	3
Acropora digitifera	4
Acropora millepora	3
Acropora millepora	7
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	3
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	3
Acropora millepora	8
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	3
Acropora millepora	2
Acropora millepora	3
Acropora millepora	2
Acropora millepora	7
Acropora millepora	2
Acropora millepora	2
Acropora millepora	8
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	5
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	3
Acropora millepora	3
Acropora millepora	2
Acropora millepora	2
Acropora millepora	6
Acropora millepora	2
Acropora millepora	3
Acropora millepora	4
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	3
Acropora millepora	2
Acropora millepora	2
Acropora millepora	6
Acropora millepora	10
Acropora millepora	2
Acropora millepora	3
Acropora millepora	10
Acropora millepora	2
Acropora millepora	27
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	3
Acropora millepora	4
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	3
Acropora millepora	6
Acropora millepora	4
Acropora millepora	3
Acropora millepora	2
Acropora millepora	2
Acropora millepora	6
Acropora millepora	4
Acropora millepora	2
Acropora millepora	2
Acropora millepora	5
Acropora millepora	2
Acropora millepora	30
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	4
Acropora millepora	3
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	7
Acropora millepora	3
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	5
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	3
Acropora millepora	2
Acropora millepora	3
Acropora millepora	3
Acropora millepora	3
Acropora millepora	2
Acropora millepora	4
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	4
Acropora millepora	3
Acropora millepora	2
Acropora millepora	3
Acropora millepora	5
Acropora millepora	3
Acropora millepora	12
Acropora millepora	4
Acropora millepora	10
Acropora millepora	2
Acropora millepora	5
Acropora millepora	5
Acropora millepora	2
Acropora millepora	4
Acropora millepora	2
Acropora millepora	4
Acropora millepora	4
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	3
Acropora millepora	2
Acropora millepora	2
Acropora millepora	4
Acropora millepora	10
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	4
Acropora millepora	2
Acropora millepora	4
Acropora millepora	6
Acropora millepora	4
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	3
Acropora millepora	4
Acropora millepora	7
Acropora millepora	2
Acropora millepora	2
Acropora millepora	7
Acropora millepora	2
Acropora millepora	7
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	4
Acropora millepora	3
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	3
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	4
Acropora millepora	4
Acropora millepora	3
Acropora millepora	3
Acropora millepora	6
Acropora millepora	2
Acropora millepora	2
Acropora millepora	6
Acropora millepora	2
Acropora millepora	2
Acropora millepora	11
Acropora millepora	2
Acropora millepora	2
Acropora millepora	3
Acropora millepora	2
Acropora millepora	8
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	6
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	3
Acropora millepora	3
Acropora millepora	3
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	5
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	3
Acropora millepora	2
Acropora millepora	2
Acropora millepora	3
Acropora millepora	6
Acropora millepora	2
Acropora millepora	2
Acropora millepora	3
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	3
Acropora millepora	2
Acropora millepora	6
Acropora millepora	4
Acropora millepora	4
Acropora millepora	3
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	4
Acropora millepora	5
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	5
Acropora millepora	5
Acropora millepora	2
Acropora millepora	4
Acropora millepora	2
Acropora millepora	2
Acropora millepora	3
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	3
Acropora millepora	2
Acropora millepora	2
Acropora millepora	3
Acropora millepora	3
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	5
Acropora millepora	6
Acropora millepora	2
Acropora millepora	4
Acropora millepora	2
Acropora millepora	3
Acropora millepora	11
Acropora millepora	2
Acropora millepora	5
Acropora millepora	8
Acropora millepora	3
Acropora millepora	5
Acropora millepora	2
Acropora millepora	2
Acropora millepora	4
Acropora millepora	2
Acropora millepora	3
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	3
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	3
Acropora millepora	5
Acropora millepora	10
Acropora millepora	2
Acropora millepora	3
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	3
Acropora millepora	3
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	5
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	3
Acropora millepora	4
Acropora millepora	6
Acropora millepora	2
Acropora millepora	4
Acropora millepora	4
Acropora millepora	2
Acropora millepora	3
Acropora millepora	3
Acropora millepora	2
Acropora millepora	2
Acropora millepora	5
Acropora millepora	2
Acropora millepora	3
Acropora millepora	2
Acropora millepora	2
Acropora millepora	3
Acropora millepora	2
Acropora millepora	16
Acropora millepora	2
Acropora millepora	2
Acropora millepora	5
Acropora millepora	2
Acropora millepora	2
Acropora millepora	3
Acropora millepora	3
Acropora millepora	3
Acropora millepora	2
Acropora millepora	2
Acropora millepora	3
Acropora millepora	3
Acropora millepora	4
Acropora millepora	3
Acropora millepora	7
Acropora millepora	6
Acropora millepora	6
Acropora millepora	2
Acropora millepora	2
Acropora millepora	13
Acropora millepora	2
Acropora millepora	3
Acropora millepora	2
Acropora millepora	2
Acropora millepora	8
Acropora millepora	2
Acropora millepora	2
Acropora millepora	4
Acropora millepora	2
Acropora millepora	2
Acropora millepora	3
Acropora millepora	4
Acropora millepora	3
Acropora millepora	2
Acropora millepora	9
Acropora millepora	9
Acropora millepora	3
Acropora millepora	3
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	3
Acropora millepora	2
Acropora millepora	2
Acropora millepora	4
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	6
Acropora millepora	2
Acropora millepora	4
Acropora millepora	4
Acropora millepora	2
Acropora millepora	3
Acropora millepora	2
Acropora millepora	2
Acropora millepora	5
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	3
Acropora millepora	3
Acropora millepora	3
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	8
Acropora millepora	2
Acropora millepora	3
Acropora millepora	2
Acropora millepora	3
Acropora millepora	4
Acropora millepora	5
Acropora millepora	2
Acropora millepora	2
Acropora millepora	4
Acropora millepora	3
Acropora millepora	2
Acropora millepora	2
Acropora millepora	13
Acropora millepora	4
Acropora millepora	2
Acropora millepora	4
Acropora millepora	5
Acropora millepora	3
Acropora millepora	3
Acropora millepora	3
Acropora millepora	4
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	4
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	3
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	5
Acropora millepora	13
Acropora millepora	2
Acropora millepora	5
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	9
Acropora millepora	9
Acropora millepora	2
Acropora millepora	2
Acropora millepora	3
Acropora millepora	3
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	7
Acropora millepora	2
Acropora millepora	2
Acropora millepora	4
Acropora millepora	6
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	4
Acropora millepora	2
Acropora millepora	4
Acropora millepora	2
Acropora millepora	2
Acropora millepora	4
Acropora millepora	2
Acropora millepora	2
Acropora millepora	2
Acropora millepora	3
Acropora millepora	2
